,time,prophet_pred,arima_pred,values,precinct_number
109,2022-08-01,121.91458989004904,97.39604592955205,127.0,102
110,2022-09-01,109.13255877960393,111.96371133172929,62.0,102
111,2022-10-01,130.66966995366664,84.11376276874337,118.0,102
112,2022-11-01,111.926396212007,108.10756460762354,103.0,102
113,2022-12-01,106.46774893767144,101.68065340078064,114.0,102
114,2023-01-01,120.71823295021164,106.39372161913212,108.0,102
115,2023-02-01,102.56612118366183,103.82295713639496,98.0,102
116,2023-03-01,124.4592408554328,99.53834966516634,132.0,102
117,2023-04-01,106.31334746632108,114.1060150673436,118.0,102
118,2023-05-01,107.14245422684564,108.10756460762354,111.0,102
119,2023-06-01,98.37572100281017,105.10833937776351,116.0,102
120,2023-07-01,101.24775169189311,107.25064311337782,,102
121,2023-08-01,123.94798676885948,103.50188712489114,,102
122,2023-09-01,110.86507168484135,101.89569233328284,,102
123,2023-10-01,133.44475327180697,101.20750091284552,,102
124,2023-11-01,114.56157611676102,100.91263790268138,,102
125,2023-12-01,108.39644758123158,100.78630067704756,,102
126,2024-01-01,123.40120180177806,100.73217013496308,,102
127,2024-02-01,104.99187724044695,100.7089773224594,,102
128,2024-03-01,127.40843257591033,100.69904011268618,,102
129,2024-04-01,108.85546526587504,100.69478240836244,,102
130,2024-05-01,109.53278947326102,100.69295814918684,,102
131,2024-06-01,100.50443947638114,100.69217652573754,,102
108,2022-07-01,125.98766982721637,127.45873230653838,134.0,103
109,2022-08-01,154.1662976975384,134.79447851712212,142.0,103
110,2022-09-01,148.85195131363582,139.30878387748132,83.0,103
111,2022-10-01,156.88182415772206,106.01578184483208,125.0,103
112,2022-11-01,151.83888803646744,129.71588498671798,127.0,103
113,2022-12-01,138.925275028654,130.8444613268078,129.0,103
114,2023-01-01,152.08090455880145,131.9730376668976,123.0,103
115,2023-02-01,136.3305030951777,128.58730864662817,91.0,103
116,2023-03-01,145.2182657324354,110.53008720519132,141.0,103
117,2023-04-01,131.9010987026363,138.7444957074364,135.0,103
118,2023-05-01,136.31342442020602,135.35876668716702,143.0,103
119,2023-06-01,113.0727326255528,139.87307204752622,147.0,103
120,2023-07-01,127.77784351654594,142.13022472770584,,103
121,2023-08-01,154.58739397799707,139.38226815077306,,103
122,2023-09-01,148.8732088545675,137.8316287626128,,103
123,2023-10-01,157.3291858156185,136.9566212998683,,103
124,2023-11-01,152.95233113572115,136.46286493994057,,103
125,2023-12-01,140.21471280758985,136.1842440671489,,103
126,2024-01-01,154.2754417849902,136.027021604705,,103
127,2024-02-01,136.18144856651293,135.93830282908257,,103
128,2024-03-01,147.1008172509464,135.88823987353797,,103
129,2024-04-01,132.2087323690489,135.85998993996665,,103
130,2024-05-01,137.84852287493854,135.84404883664783,,103
131,2024-06-01,112.96680660015724,135.8350534606275,,103
108,2022-07-01,31.106040818344415,46.64094280400524,45.0,105
109,2022-08-01,46.02453551017706,46.19194185408811,56.0,105
110,2022-09-01,45.48481770707718,48.875659661685056,45.0,105
111,2022-10-01,46.7072701684431,47.81518706909702,36.0,105
112,2022-11-01,43.18600734396963,44.58227108657489,38.0,105
113,2022-12-01,40.69637628163704,42.78120528265381,36.0,105
114,2023-01-01,52.15229406867705,40.92570635480396,44.0,105
115,2023-02-01,41.6268530858611,41.76690615996964,54.0,105
116,2023-03-01,52.391844228410086,45.11417136701554,67.0,105
117,2023-04-01,40.81833196032793,51.10265422086538,45.0,105
118,2023-05-01,46.216317797862274,49.4328229900045,74.0,105
119,2023-06-01,35.28464322102198,56.1549864848847,45.0,105
120,2023-07-01,28.56827816859349,53.10271707256822,,105
121,2023-08-01,43.72200260745672,53.10271707256822,,105
122,2023-09-01,42.91017399819109,53.10271707256822,,105
123,2023-10-01,44.558300997257085,53.10271707256822,,105
124,2023-11-01,40.75107760287678,53.10271707256822,,105
125,2023-12-01,38.80216278429981,53.10271707256822,,105
126,2024-01-01,49.53185579125312,53.10271707256822,,105
127,2024-02-01,39.349305987732016,53.10271707256822,,105
128,2024-03-01,51.56099634735604,53.10271707256822,,105
129,2024-04-01,37.59779040450042,53.10271707256822,,105
130,2024-05-01,42.34724427195227,53.10271707256822,,105
131,2024-06-01,33.41898629482509,53.10271707256822,,105
108,2022-07-01,60.43594777480651,62.31537850518012,61.0,106
109,2022-08-01,72.86204192558743,65.32116859451854,58.0,106
110,2022-09-01,66.76262579102631,64.03297284194493,42.0,106
111,2022-10-01,83.20342857028275,57.16259549488569,52.0,106
112,2022-11-01,77.24795542225012,61.45658133679771,52.0,106
113,2022-12-01,64.67998785229409,61.45658133679771,64.0,106
114,2023-01-01,78.21814038293363,66.60936434709214,68.0,106
115,2023-02-01,71.38358155019418,68.32695868385694,41.0,106
116,2023-03-01,85.54687020602117,56.733196910694495,104.0,106
117,2023-04-01,70.98285147628219,83.78530771474021,83.0,106
118,2023-05-01,66.84064054472309,74.76793744672497,73.0,106
119,2023-06-01,59.706406434016046,70.47395160481295,67.0,106
120,2023-07-01,61.17126001351575,67.89756009966574,,106
121,2023-08-01,73.41547328586731,68.28297113568873,,106
122,2023-09-01,67.09395050533101,68.44846608888867,,106
123,2023-10-01,84.14462728949292,68.5195293874835,,106
124,2023-11-01,77.85499187976886,68.55004386728808,,106
125,2023-12-01,64.87315264657771,68.56314674171351,,106
126,2024-01-01,79.08785498133734,68.56877309744061,,106
127,2024-02-01,71.87307462434262,68.57118904662399,,106
128,2024-03-01,85.60275787307127,68.57222645178281,,106
129,2024-04-01,71.4677790872297,68.57267191208925,,106
130,2024-05-01,68.0027279640018,68.57286319211414,,106
131,2024-06-01,60.22439089689424,68.57294532748601,,106
108,2022-07-01,65.09743489315863,82.41547355456049,65.0,107
109,2022-08-01,79.64299181718556,76.75443466345635,85.0,107
110,2022-09-01,71.94420083090566,83.64203453749735,53.0,107
111,2022-10-01,97.79954326019036,74.07092484990288,86.0,107
112,2022-11-01,89.66383443247642,82.3562331564694,98.0,107
113,2022-12-01,79.41987190124186,91.58833481722894,71.0,107
114,2023-01-01,83.03289858846497,82.83346877885025,78.0,107
115,2023-02-01,73.40487246061537,81.77476837315967,77.0,107
116,2023-03-01,93.1114719067288,82.36391104703807,107.0,107
117,2023-04-01,74.29308325296162,93.80996478953892,86.0,107
118,2023-05-01,77.53881372781609,89.88014719368488,104.0,107
119,2023-06-01,63.39896380883542,93.90541191401508,81.0,107
120,2023-07-01,62.85702550492773,87.53125438874,,107
121,2023-08-01,76.43019437867522,86.84886099542418,,107
122,2023-09-01,69.21754986437811,87.4953456926874,,107
123,2023-10-01,96.47370602600544,87.64992578043164,,107
124,2023-11-01,88.28899042434918,87.79969728259769,,107
125,2023-12-01,76.87456837880711,87.87907388165017,,107
126,2024-01-01,80.96280219282899,87.93059542247777,,107
127,2024-02-01,70.84041705958418,87.96155166595966,,107
128,2024-03-01,91.34647380478992,87.98068491909339,,107
129,2024-04-01,72.90363322907582,87.99238697684304,,107
130,2024-05-01,72.3580833663613,87.99957194132088,,107
131,2024-06-01,60.40883521030662,88.00397709551093,,107
108,2022-07-01,26.42831695655728,28.231992450943014,21.0,113
109,2022-08-01,32.20343481690428,27.9386742254794,24.0,113
110,2022-09-01,30.06932824873869,28.818628901870262,15.0,113
111,2022-10-01,35.51010475150998,26.178764872697663,39.0,113
112,2022-11-01,30.631597539923348,33.21840228382459,28.0,113
113,2022-12-01,27.59494267067848,29.991901803724748,29.0,113
114,2023-01-01,31.6852487653136,30.28522002918837,22.0,113
115,2023-02-01,26.625927676826585,28.231992450943014,24.0,113
116,2023-03-01,36.54226940912388,28.818628901870262,53.0,113
117,2023-04-01,31.809391179062622,37.3248574403153,36.0,113
118,2023-05-01,30.830886476565876,32.33844760743372,42.0,113
119,2023-06-01,25.391774561477348,34.098356960215455,34.0,113
120,2023-07-01,26.429723694908493,31.75181115650648,,113
121,2023-08-01,31.98076641802141,31.092376394425848,,113
122,2023-09-01,29.88409794348191,30.898952160203333,,113
123,2023-10-01,35.58796002467708,30.842217307059524,,113
124,2023-11-01,30.65166676522874,30.825575940613444,,113
125,2023-12-01,27.49745580163292,30.82069472453819,,113
126,2024-01-01,31.432413151649158,30.81926297490089,,113
127,2024-02-01,26.66089189324989,30.81884301663797,,113
128,2024-03-01,36.92313044542757,30.81871983522552,,113
129,2024-04-01,31.33537253584999,30.81868370387221,,113
130,2024-05-01,30.59120719633397,30.818673105887772,,113
131,2024-06-01,25.491160858981285,30.818669997305783,,113
108,2022-07-01,111.49924203216123,108.81482008783638,107.0,104
109,2022-08-01,130.81652184782234,109.59932170409978,119.0,104
110,2022-09-01,119.10651058484858,114.30633140168018,75.0,104
111,2022-10-01,132.16323896809547,97.04729584388537,130.0,104
112,2022-11-01,119.40248738127258,118.62109029112888,112.0,104
113,2022-12-01,116.8356604176284,111.56057574475828,90.0,104
114,2023-01-01,139.43626308802183,102.93105796586087,104.0,104
115,2023-02-01,112.91914695708388,108.42256927970467,106.0,104
116,2023-03-01,130.06007945831985,109.20707089596807,105.0,104
117,2023-04-01,116.84970985801225,108.81482008783638,100.0,104
118,2023-05-01,117.12903354490366,106.85356604717788,123.0,104
119,2023-06-01,102.511334346922,115.87533463420698,113.0,104
120,2023-07-01,113.45144262881928,111.95282655288996,,104
121,2023-08-01,131.99077017228333,111.542071922007,,104
122,2023-09-01,119.94230506089671,111.38095308609932,,104
123,2023-10-01,134.56220948684336,111.3177540925093,,104
124,2023-11-01,121.2983805341146,111.2929642362005,,104
125,2023-12-01,118.98401046634386,111.2832403950299,,104
126,2024-01-01,141.38622576565442,111.2794262104726,,104
127,2024-02-01,115.38202238125724,111.27793009349764,,104
128,2024-03-01,135.8218441727367,111.27734324040514,,104
129,2024-04-01,119.58642301937404,111.27711304680535,,104
130,2024-05-01,116.93438764194336,111.2770227531798,,104
131,2024-06-01,101.99677846521,111.27698733543222,,104
108,2022-07-01,134.80447223430826,149.97130007249356,166.0,108
109,2022-08-01,162.69579279226843,152.6370250933781,160.0,108
110,2022-09-01,157.80591506886338,149.43815506831666,141.0,108
111,2022-10-01,176.06323628990032,139.30839998895544,161.0,108
112,2022-11-01,172.3503122803872,149.97130007249356,164.0,108
113,2022-12-01,142.43731046272302,151.5707350850243,124.0,108
114,2023-01-01,160.22001004100048,130.24493491794803,154.0,108
115,2023-02-01,143.35158076236803,146.23928504325522,163.0,108
116,2023-03-01,159.73057388146617,151.0375900808474,160.0,108
117,2023-04-01,142.84230817788855,149.43815506831666,156.0,108
118,2023-05-01,148.3065148020972,147.30557505160905,148.0,108
119,2023-06-01,126.84269673902818,143.04041501819378,124.0,108
120,2023-07-01,138.18234993401313,130.24493491794803,,108
121,2023-08-01,165.29682648992704,133.57439077086195,,108
122,2023-09-01,160.7803246561875,135.34947352547056,,108
123,2023-10-01,179.53150241128014,136.29585002809074,,108
124,2023-11-01,175.218048962521,136.8004059325331,,108
125,2023-12-01,145.19798188839013,137.0694073923145,,108
126,2024-01-01,163.55246261279908,137.21282417671324,,108
127,2024-02-01,146.67507185864744,137.28928611883055,,108
128,2024-03-01,164.52636267154185,137.33005142128005,,108
129,2024-04-01,144.4702276783461,137.35178523862476,,108
130,2024-05-01,150.83870997644323,137.3633725147638,,108
131,2024-06-01,131.37766205562656,137.36955021314932,,108
108,2022-07-01,155.5251704755449,172.09998174177457,159.0,109
109,2022-08-01,181.26588953067767,174.16284527588488,181.0,109
110,2022-09-01,183.84724218710608,183.23944482597025,136.0,109
111,2022-10-01,193.05379478685344,164.67367301897747,162.0,109
112,2022-11-01,192.2281287270397,175.40056339635106,179.0,109
113,2022-12-01,178.82601527195703,182.41429941232613,183.0,109
114,2023-01-01,194.44028440248223,184.0645902396144,227.0,109
115,2023-02-01,158.5640330693542,202.21778933978507,187.0,109
116,2023-03-01,197.1017304151842,185.71488106690265,264.0,109
117,2023-04-01,162.1160350193912,217.48297949220137,188.0,109
118,2023-05-01,170.72740249943237,186.12745377372468,196.0,109
119,2023-06-01,137.07770514020513,189.4280354283012,173.0,109
120,2023-07-01,154.2862608801729,179.93886317139376,,109
121,2023-08-01,177.5281992271621,182.8016487322836,,109
122,2023-09-01,179.80469689408395,183.982755920191,,109
123,2023-10-01,191.1544041681585,184.47004850975296,,109
124,2023-11-01,190.2612520348291,184.67109213244288,,109
125,2023-12-01,176.81455441403526,184.75403724404535,,109
126,2024-01-01,194.06068850728943,184.78825813325687,,109
127,2024-02-01,155.5652843513987,184.80237673814872,,109
128,2024-03-01,199.23542954390757,184.8082016891855,,109
129,2024-04-01,161.2143992512946,184.81060490500184,,109
130,2024-05-01,165.98289412096548,184.81159640625629,,109
131,2024-06-01,131.27976706800456,184.81200547261264,,109
108,2022-07-01,92.38438026014646,112.95976959632208,103.0,110
109,2022-08-01,112.83383402318374,102.26201546193305,103.0,110
110,2022-09-01,112.98099103807252,102.26201546193305,82.0,110
111,2022-10-01,121.90742132989392,93.62152173800344,110.0,110
112,2022-11-01,105.81478116260612,105.14218003657624,85.0,110
113,2022-12-01,96.20603210596552,94.8558779842791,86.0,110
114,2023-01-01,105.25358131283706,95.267330066371,126.0,110
115,2023-02-01,94.47932381934116,111.7254133500464,105.0,110
116,2023-03-01,109.5234061264028,103.0849196261168,104.0,110
117,2023-04-01,97.99666931589076,102.67346754402492,116.0,110
118,2023-05-01,105.40790224916516,107.61089252912755,127.0,110
119,2023-06-01,90.42780213958062,112.1368654321383,106.0,110
120,2023-07-01,93.2104672539202,103.4963717082087,,110
121,2023-08-01,112.42930380478604,102.466248634767,,110
122,2023-09-01,112.63244026285405,102.04240235138856,,110
123,2023-10-01,122.45835764521011,101.86800991560555,,110
124,2023-11-01,106.25140389477828,101.7962557848016,,110
125,2023-12-01,96.74789898845334,101.7667323982836,,110
126,2024-01-01,106.12823542020956,101.75458493943036,,110
127,2024-02-01,95.1185972641743,101.74958684219308,,110
128,2024-03-01,113.01862468217664,101.7475303646783,,110
129,2024-04-01,98.7995607054354,101.74668422272306,,110
130,2024-05-01,105.42894620439785,101.74633607585385,,110
131,2024-06-01,88.51719910336823,101.74619283009962,,110
108,2022-07-01,29.050963135206597,35.53898815960849,32.0,111
109,2022-08-01,36.29523439405087,34.83600378447529,38.0,111
110,2022-09-01,32.83811762973777,36.3772913879552,14.0,111
111,2022-10-01,35.22605125739936,30.50431485138429,34.0,111
112,2022-11-01,33.43650636617677,36.45356010830031,44.0,111
113,2022-12-01,31.566720566072213,37.3849926942712,28.0,111
114,2023-01-01,38.06021251940653,33.49177055716989,35.0,111
115,2023-02-01,33.09119563794728,35.99656354223985,36.0,111
116,2023-03-01,38.291935450711605,35.6505506852957,48.0,111
117,2023-04-01,31.653704703100217,38.4893991002502,39.0,111
118,2023-05-01,36.05822534894183,35.76716833254315,35.0,111
119,2023-06-01,27.862147604008367,35.47335743166334,31.0,111
120,2023-07-01,28.648572706500357,34.62115444342158,,111
121,2023-08-01,35.45594749394005,35.6497605044674,,111
122,2023-09-01,32.37270993394438,35.6497605044674,,111
123,2023-10-01,35.05632621643327,35.6497605044674,,111
124,2023-11-01,33.153920731047315,35.6497605044674,,111
125,2023-12-01,30.630655102406724,35.6497605044674,,111
126,2024-01-01,37.77007324012629,35.6497605044674,,111
127,2024-02-01,32.571919997409296,35.6497605044674,,111
128,2024-03-01,38.03927651082013,35.6497605044674,,111
129,2024-04-01,30.380024018334183,35.6497605044674,,111
130,2024-05-01,36.14151405923982,35.6497605044674,,111
131,2024-06-01,27.02734207232367,35.6497605044674,,111
108,2022-07-01,123.3572683313397,133.44335329263583,139.0,112
109,2022-08-01,146.92924992746805,139.10465358484112,153.0,112
110,2022-09-01,144.6817092064228,145.20143851490838,107.0,112
111,2022-10-01,158.89045456128002,125.16914517325884,133.0,112
112,2022-11-01,153.5012035326416,136.49174575766943,146.0,112
113,2022-12-01,137.4454142229549,142.15304604987475,116.0,112
114,2023-01-01,154.45870205724913,129.08850691401636,130.0,112
115,2023-02-01,125.52257852067164,135.1852918440836,134.0,112
116,2023-03-01,154.19284888675415,136.92723039553138,156.0,112
117,2023-04-01,128.75861134787522,146.50789242849422,139.0,112
118,2023-05-01,141.77436821804264,139.10465358484112,168.0,112
119,2023-06-01,120.30653144799828,151.73370808283755,147.0,112
120,2023-07-01,123.63412430002067,142.5885306877367,,112
121,2023-08-01,146.90015119693672,140.66740357184662,,112
122,2023-09-01,143.05424515339743,139.83078222549645,,112
123,2023-10-01,159.84954308500397,139.46644648145357,,112
124,2023-11-01,154.702374971476,139.3077838618989,,112
125,2023-12-01,136.95044884711433,139.23868872847993,,112
126,2024-01-01,155.562257417998,139.20859885932492,,112
127,2024-02-01,125.80366132750608,139.19549518355265,,112
128,2024-03-01,158.50866511851692,139.1897887340543,,112
129,2024-04-01,127.94365185585468,139.18730366296103,,112
130,2024-05-01,141.11237379968907,139.1862214526759,,112
131,2024-06-01,118.14695280322584,139.18575016672182,,112
108,2022-07-01,257.4211071364493,272.36142093736646,289.0,114
109,2022-08-01,300.9862347834092,273.398438698393,293.0,114
110,2022-09-01,289.9291813065037,275.4724742204462,234.0,114
111,2022-10-01,322.4592052567477,244.8804502701618,249.0,114
112,2022-11-01,308.40472378639424,252.65808347786125,277.0,114
113,2022-12-01,281.15825447039373,267.1763321322335,306.0,114
114,2023-01-01,294.7750163883616,282.21308966711905,266.0,114
115,2023-02-01,265.44159123433707,261.47273444658725,292.0,114
116,2023-03-01,317.8031284301846,274.9539653399329,343.0,114
117,2023-04-01,278.16642543233525,301.397918246111,279.0,114
118,2023-05-01,281.03609850777167,268.2133498932601,305.0,114
119,2023-06-01,252.7779510203283,281.69458078660574,255.0,114
120,2023-07-01,264.9655268575528,255.769136760941,,114
121,2023-08-01,306.3794769530209,256.1679410018181,,114
122,2023-09-01,295.38497433609285,256.3747245422993,,114
123,2023-10-01,328.953641846744,256.48194364438274,,114
124,2023-11-01,314.8347910727855,256.5375377009737,,114
125,2023-12-01,288.0639562087954,256.5663637130199,,114
126,2024-01-01,302.0090045759832,256.5813102562556,,114
127,2024-02-01,271.64441287030604,256.5890601716563,,114
128,2024-03-01,328.2476168111682,256.59307857161474,,114
129,2024-04-01,283.19121014479447,256.59516214767865,,114
130,2024-05-01,286.37552273965326,256.59624250037103,,114
131,2024-06-01,259.32210947531087,256.59680267283613,,114
108,2022-07-01,169.182528774685,149.8010205492556,171.0,115
109,2022-08-01,190.3576357391718,168.93360805884774,166.0,115
110,2022-09-01,175.4428504724273,166.20374445863422,142.0,115
111,2022-10-01,201.1947512760393,152.74192877488383,164.0,115
112,2022-11-01,185.177645309302,164.6948637198761,142.0,115
113,2022-12-01,177.33375675502836,152.33693422135158,182.0,115
114,2023-01-01,188.71501271383136,174.39505947313643,190.0,115
115,2023-02-01,177.45877607766073,179.14917930384496,192.0,115
116,2023-03-01,192.7030393268031,180.65460445875144,183.0,115
117,2023-04-01,167.96488092219843,176.01091685234653,166.0,115
118,2023-05-01,176.7116376561243,166.7281798029198,183.0,115
119,2023-06-01,148.45756268171922,176.23258546721635,129.0,115
120,2023-07-01,174.23029321651637,146.19987263972715,,115
121,2023-08-01,194.02470246536015,155.23312017766435,,115
122,2023-09-01,179.4164438083016,159.9773158348563,,115
123,2023-10-01,205.9867082019453,162.46893275769543,,115
124,2023-11-01,189.736620659693,163.77751177482912,,115
125,2023-12-01,181.45954875348352,164.46476792098318,,115
126,2024-01-01,194.076047645508,164.8257098314389,,115
127,2024-02-01,181.86827770987557,165.01527388765356,,115
128,2024-03-01,199.5767951292982,165.11483154601245,,115
129,2024-04-01,171.94578415097448,165.16711850133422,,115
130,2024-05-01,180.18802297692963,165.19457922853377,,115
131,2024-06-01,152.8510293248242,165.2090014019743,,115
108,2022-07-01,53.15078753435481,49.55725280183144,52.0,120
109,2022-08-01,53.017681469136754,52.14474978527695,47.0,120
110,2022-09-01,54.74153927721857,49.68598415280628,50.0,120
111,2022-10-01,58.41367530197897,50.89144671264723,53.0,120
112,2022-11-01,51.238471637487336,52.271517810124,50.0,120
113,2022-12-01,50.762834632713606,50.87559026052873,43.0,120
114,2023-01-01,52.078595526052176,47.36784124182501,56.0,120
115,2023-02-01,45.91092370034924,53.29902201438801,34.0,120
116,2023-03-01,55.28201198405497,42.805228751010816,51.0,120
117,2023-04-01,51.1274901188736,50.26039678815556,42.0,120
118,2023-05-01,50.1694110044982,45.93193354463991,50.0,120
119,2023-06-01,42.62079847817873,49.46084667231108,26.0,120
120,2023-07-01,55.59875230429863,37.77883522598631,,120
121,2023-08-01,55.2316931919059,42.391854319167166,,120
122,2023-09-01,56.94939605660447,44.19847991038891,,120
123,2023-10-01,60.77527235262524,44.9060200182723,,120
124,2023-11-01,53.51123400684415,45.18311838701903,,120
125,2023-12-01,53.09435495509509,45.29164015858587,,120
126,2024-01-01,54.43778355588561,45.33414122041915,,120
127,2024-02-01,48.30693550188416,45.35078617774776,,120
128,2024-03-01,57.93779484467882,45.35730494675072,,120
129,2024-04-01,53.52307977409737,45.35985793312822,,120
130,2024-05-01,52.51933838380052,45.36085777519053,,120
131,2024-06-01,44.96691467576503,45.36124934960643,,120
108,2022-07-01,35.995756269223925,32.00301443493439,32.0,121
109,2022-08-01,34.3141665584937,32.0017354089325,30.0,121
110,2022-09-01,35.70698306071314,31.15239823872937,37.0,121
111,2022-10-01,35.44392535818908,33.63353810877896,23.0,121
112,2022-11-01,35.27980305304954,29.121723447232934,30.0,121
113,2022-12-01,39.97294090846289,29.49437655545804,24.0,121
114,2023-01-01,36.06991460967057,27.163110287788932,29.0,121
115,2023-02-01,32.8632866274982,27.942503360011496,32.0,121
116,2023-03-01,36.90959176893509,29.664100879313185,37.0,121
117,2023-04-01,33.06761404282963,32.77672594067557,19.0,121
118,2023-05-01,35.92443577564254,26.93125536903918,46.0,121
119,2023-06-01,30.56086013648263,35.02213168162008,30.0,121
120,2023-07-01,38.11776277139076,32.891239111193194,,121
121,2023-08-01,36.509380623178295,32.891239111193194,,121
122,2023-09-01,37.86103188587466,32.891239111193194,,121
123,2023-10-01,37.66059445518849,32.891239111193194,,121
124,2023-11-01,37.51082083950229,32.891239111193194,,121
125,2023-12-01,42.04642847363021,32.891239111193194,,121
126,2024-01-01,38.22747787444485,32.891239111193194,,121
127,2024-02-01,35.10318139652984,32.891239111193194,,121
128,2024-03-01,38.99498333669801,32.891239111193194,,121
129,2024-04-01,35.44306871006592,32.891239111193194,,121
130,2024-05-01,37.94809273877114,32.891239111193194,,121
131,2024-06-01,32.804362284104904,32.891239111193194,,121
108,2022-07-01,36.282437960289,39.3036804212568,36.0,122
109,2022-08-01,38.16120110257721,35.08810881399993,51.0,122
110,2022-09-01,39.10264648160882,42.68019903901162,43.0,122
111,2022-10-01,40.23838557032021,39.11019310983289,45.0,122
112,2022-11-01,36.64989738101794,40.32748595789087,43.0,122
113,2022-12-01,39.12114107234581,39.57603573164618,29.0,122
114,2023-01-01,37.951969950892426,32.72267642804091,30.0,122
115,2023-02-01,35.94607212938026,33.022972045266954,34.0,122
116,2023-03-01,40.10026827451036,34.86983076988287,53.0,122
117,2023-04-01,35.680594144402015,44.37630748501012,37.0,122
118,2023-05-01,34.541442841576824,36.80018223418259,41.0,122
119,2023-06-01,34.489949694199886,38.82237981960685,44.0,122
120,2023-07-01,37.50474691499903,40.44934994949452,,122
121,2023-08-01,39.521238904361965,38.85714744880627,,122
122,2023-09-01,40.05126585123912,38.14316303267464,,122
123,2023-10-01,41.74250823481163,37.82299411806832,,122
124,2023-11-01,38.18377062763357,37.67942216948774,,122
125,2023-12-01,40.35739948712647,37.61504082739345,,122
126,2024-01-01,39.27370399639481,37.586170583234754,,122
127,2024-02-01,37.0949837361812,37.57322442568864,,122
128,2024-03-01,41.164324120183934,37.56741903678069,,122
129,2024-04-01,37.259131612467904,37.56481575157792,,122
130,2024-05-01,35.30757314690533,37.56364837175988,,122
131,2024-06-01,35.70236546683792,37.56312488872464,,122
108,2022-07-01,12.048966569601024,10.240968330313695,10.0,123
109,2022-08-01,14.396720862443468,10.190289243620224,20.0,123
110,2022-09-01,12.413033376804384,12.253411734502109,10.0,123
111,2022-10-01,12.34857946778923,11.77948701377118,18.0,123
112,2022-11-01,14.3114628283974,13.087749873444702,10.0,123
113,2022-12-01,10.61027001285002,12.438351907660804,7.0,123
114,2023-01-01,14.328421648072185,11.29458871089902,10.0,123
115,2023-02-01,12.254808580949168,11.022318187106,16.0,123
116,2023-03-01,13.413760368837284,12.069195873479828,12.0,123
117,2023-04-01,11.354941303178888,12.05464299150422,10.0,123
118,2023-05-01,12.25033422854001,11.622522180628286,11.0,123
119,2023-06-01,11.588385187336252,11.491596861439668,12.0,123
120,2023-07-01,12.60440401194262,11.598521313714327,,123
121,2023-08-01,14.93224454464534,11.598521313714327,,123
122,2023-09-01,12.932151629958824,11.598521313714327,,123
123,2023-10-01,12.899399378160792,11.598521313714327,,123
124,2023-11-01,14.8403790136933,11.598521313714327,,123
125,2023-12-01,11.16373508027564,11.598521313714327,,123
126,2024-01-01,14.880456261260612,11.598521313714327,,123
127,2024-02-01,12.800371511359584,11.598521313714327,,123
128,2024-03-01,13.974425935256312,11.598521313714327,,123
129,2024-04-01,11.922852185083798,11.598521313714327,,123
130,2024-05-01,12.803632222416246,11.598521313714327,,123
131,2024-06-01,12.11969206601409,11.598521313714327,,123
